MTU;Biomass;Fossil Brown coal/Lignite;Fossil Coal-derived gas;Fossil Gas;Fossil Hard coal;Fossil Oil;Fossil Oil shale;Fossil Peat;Geothermal;Hydro Pumped Storage;Hydro Pumped Storage.1;Hydro Run-of-river and poundage;Hydro Water Reservoir;Marine;Nuclear;Other;Other renewable;Solar;Waste;Wind Offshore;Wind Onshore;start;end;start_datetime;start_unix_timestamp;end_datetime;end_unix_timestamp
05:30 - 05:45;4500.0;4818.0;;5272.0;2432.0;376.0;;;20.0;332.0;1187.0;1822.0;131.0;;;166.0;59.0;0.0;488.0;4076.0;18690.0;05:30;05:45;2024-04-11 05:30:00+02:00;1712806200.0;2024-04-11 05:45:00+02:00;1712807100.0
05:45 - 06:00;4508.0;5260.0;;5424.0;2455.0;376.0;;;20.0;391.0;428.0;1825.0;107.0;;;166.0;59.0;0.0;490.0;4090.0;18872.0;05:45;06:00;2024-04-11 05:45:00+02:00;1712807100.0;2024-04-11 06:00:00+02:00;1712808000.0
06:00 - 06:15;4514.0;5592.0;;5674.0;2642.0;376.0;;;20.0;1041.0;355.0;1815.0;204.0;;;160.0;59.0;2.0;482.0;3785.0;19613.0;06:00;06:15;2024-04-11 06:00:00+02:00;1712808000.0;2024-04-11 06:15:00+02:00;1712808900.0
06:15 - 06:30;4518.0;5860.0;;5950.0;2730.0;376.0;;;20.0;2477.0;49.0;1808.0;184.0;;;158.0;59.0;30.0;481.0;3669.0;19877.0;06:15;06:30;2024-04-11 06:15:00+02:00;1712808900.0;2024-04-11 06:30:00+02:00;1712809800.0
06:30 - 06:45;4508.0;5938.0;;5980.0;2875.0;376.0;;;20.0;3395.0;11.0;1801.0;210.0;;;158.0;59.0;216.0;489.0;3700.0;20009.0;06:30;06:45;2024-04-11 06:30:00+02:00;1712809800.0;2024-04-11 06:45:00+02:00;1712810700.0
06:45 - 07:00;4511.0;5957.0;;5944.0;2925.0;376.0;;;20.0;4431.0;11.0;1800.0;158.0;;;158.0;59.0;794.0;484.0;3778.0;20029.0;06:45;07:00;2024-04-11 06:45:00+02:00;1712810700.0;2024-04-11 07:00:00+02:00;1712811600.0
07:00 - 07:15;4515.0;6113.0;;5699.0;2934.0;376.0;;;20.0;5172.0;8.0;1770.0;139.0;;;163.0;59.0;1765.0;481.0;4048.0;19846.0;07:00;07:15;2024-04-11 07:00:00+02:00;1712811600.0;2024-04-11 07:15:00+02:00;1712812500.0
07:15 - 07:30;4524.0;6252.0;;5751.0;2941.0;376.0;;;20.0;4274.0;9.0;1761.0;80.0;;;164.0;59.0;3006.0;487.0;4045.0;19591.0;07:15;07:30;2024-04-11 07:15:00+02:00;1712812500.0;2024-04-11 07:30:00+02:00;1712813400.0
07:30 - 07:45;4518.0;6243.0;;5642.0;2978.0;376.0;;;20.0;4601.0;9.0;1754.0;68.0;;;164.0;59.0;4520.0;480.0;4100.0;19329.0;07:30;07:45;2024-04-11 07:30:00+02:00;1712813400.0;2024-04-11 07:45:00+02:00;1712814300.0
07:45 - 08:00;4524.0;6256.0;;5560.0;3113.0;376.0;;;20.0;3040.0;118.0;1757.0;130.0;;;164.0;59.0;6458.0;489.0;4053.0;18947.0;07:45;08:00;2024-04-11 07:45:00+02:00;1712814300.0;2024-04-11 08:00:00+02:00;1712815200.0
08:00 - 08:15;4527.0;6151.0;;5417.0;3203.0;376.0;;;20.0;4276.0;13.0;1764.0;262.0;;;160.0;59.0;8462.0;491.0;3949.0;18348.0;08:00;08:15;2024-04-11 08:00:00+02:00;1712815200.0;2024-04-11 08:15:00+02:00;1712816100.0
08:15 - 08:30;4520.0;5915.0;;5180.0;3205.0;376.0;;;20.0;3351.0;7.0;1770.0;83.0;;;148.0;59.0;10522.0;487.0;4258.0;17767.0;08:15;08:30;2024-04-11 08:15:00+02:00;1712816100.0;2024-04-11 08:30:00+02:00;1712817000.0
08:30 - 08:45;4507.0;5579.0;;4908.0;3262.0;376.0;;;20.0;2213.0;455.0;1762.0;76.0;;;147.0;59.0;12642.0;489.0;4331.0;17223.0;08:30;08:45;2024-04-11 08:30:00+02:00;1712817000.0;2024-04-11 08:45:00+02:00;1712817900.0
08:45 - 09:00;4501.0;5335.0;;4720.0;3380.0;376.0;;;20.0;1725.0;1076.0;1774.0;187.0;;;147.0;59.0;14756.0;489.0;4317.0;16682.0;08:45;09:00;2024-04-11 08:45:00+02:00;1712817900.0;2024-04-11 09:00:00+02:00;1712818800.0
09:00 - 09:15;4493.0;5063.0;;4975.0;3254.0;376.0;;;20.0;2947.0;182.0;1769.0;280.0;;;151.0;59.0;16782.0;485.0;4007.0;16046.0;09:00;09:15;2024-04-11 09:00:00+02:00;1712818800.0;2024-04-11 09:15:00+02:00;1712819700.0
09:15 - 09:30;4484.0;4672.0;;4965.0;3108.0;376.0;;;20.0;724.0;469.0;1782.0;137.0;;;166.0;66.0;18792.0;482.0;4143.0;15860.0;09:15;09:30;2024-04-11 09:15:00+02:00;1712819700.0;2024-04-11 09:30:00+02:00;1712820600.0
09:30 - 09:45;4439.0;4387.0;;4916.0;3102.0;376.0;;;20.0;324.0;962.0;1787.0;84.0;;;169.0;66.0;20655.0;488.0;4140.0;15804.0;09:30;09:45;2024-04-11 09:30:00+02:00;1712820600.0;2024-04-11 09:45:00+02:00;1712821500.0
09:45 - 10:00;4432.0;4221.0;;4897.0;3044.0;376.0;;;20.0;379.0;2377.0;1784.0;81.0;;;169.0;66.0;22279.0;489.0;4215.0;15687.0;09:45;10:00;2024-04-11 09:45:00+02:00;1712821500.0;2024-04-11 10:00:00+02:00;1712822400.0
10:00 - 10:15;4423.0;4155.0;;4173.0;2867.0;376.0;;;20.0;283.0;1885.0;1746.0;143.0;;;169.0;66.0;23629.0;487.0;4530.0;16332.0;10:00;10:15;2024-04-11 10:00:00+02:00;1712822400.0;2024-04-11 10:15:00+02:00;1712823300.0
10:15 - 10:30;4415.0;4101.0;;4021.0;2572.0;376.0;;;20.0;29.0;3154.0;1727.0;101.0;;;169.0;66.0;24950.0;488.0;4613.0;17260.0;10:15;10:30;2024-04-11 10:15:00+02:00;1712823300.0;2024-04-11 10:30:00+02:00;1712824200.0
10:30 - 10:45;4388.0;4093.0;;3863.0;2550.0;376.0;;;20.0;10.0;5059.0;1737.0;110.0;;;169.0;66.0;26197.0;490.0;4546.0;17505.0;10:30;10:45;2024-04-11 10:30:00+02:00;1712824200.0;2024-04-11 10:45:00+02:00;1712825100.0
10:45 - 11:00;4365.0;4083.0;;3694.0;2604.0;376.0;;;20.0;81.0;6043.0;1747.0;81.0;;;165.0;66.0;27264.0;484.0;4502.0;17598.0;10:45;11:00;2024-04-11 10:45:00+02:00;1712825100.0;2024-04-11 11:00:00+02:00;1712826000.0
11:00 - 11:15;4361.0;4055.0;;3397.0;2656.0;376.0;;;20.0;180.0;5898.0;1750.0;229.0;;;150.0;66.0;28133.0;489.0;4348.0;17990.0;11:00;11:15;2024-04-11 11:00:00+02:00;1712826000.0;2024-04-11 11:15:00+02:00;1712826900.0
11:15 - 11:30;4361.0;4020.0;;3627.0;2676.0;376.0;;;20.0;30.0;6124.0;1744.0;58.0;;;144.0;66.0;28652.0;491.0;4374.0;18190.0;11:15;11:30;2024-04-11 11:15:00+02:00;1712826900.0;2024-04-11 11:30:00+02:00;1712827800.0
11:30 - 11:45;4324.0;3957.0;;3611.0;2722.0;376.0;;;20.0;27.0;6213.0;1739.0;48.0;;;139.0;66.0;29053.0;490.0;4521.0;17892.0;11:30;11:45;2024-04-11 11:30:00+02:00;1712827800.0;2024-04-11 11:45:00+02:00;1712828700.0
11:45 - 12:00;4323.0;3893.0;;3658.0;2740.0;376.0;;;20.0;27.0;6292.0;1738.0;47.0;;;139.0;66.0;29219.0;493.0;4580.0;17347.0;11:45;12:00;2024-04-11 11:45:00+02:00;1712828700.0;2024-04-11 12:00:00+02:00;1712829600.0
12:00 - 12:15;4308.0;3772.0;;3605.0;2555.0;376.0;;;20.0;208.0;5899.0;1731.0;172.0;;;139.0;66.0;29467.0;494.0;4032.0;17384.0;12:00;12:15;2024-04-11 12:00:00+02:00;1712829600.0;2024-04-11 12:15:00+02:00;1712830500.0
12:15 - 12:30;4285.0;3669.0;;3528.0;2567.0;376.0;;;20.0;145.0;5949.0;1722.0;164.0;;;139.0;66.0;29599.0;488.0;4009.0;17183.0;12:15;12:30;2024-04-11 12:15:00+02:00;1712830500.0;2024-04-11 12:30:00+02:00;1712831400.0
12:30 - 12:45;4267.0;3654.0;;3519.0;2566.0;376.0;;;20.0;154.0;5533.0;1715.0;204.0;;;139.0;66.0;29670.0;494.0;3970.0;16779.0;12:30;12:45;2024-04-11 12:30:00+02:00;1712831400.0;2024-04-11 12:45:00+02:00;1712832300.0
12:45 - 13:00;4268.0;3625.0;;3539.0;2564.0;376.0;;;20.0;288.0;5744.0;1719.0;197.0;;;139.0;66.0;29686.0;494.0;3928.0;16427.0;12:45;13:00;2024-04-11 12:45:00+02:00;1712832300.0;2024-04-11 13:00:00+02:00;1712833200.0
13:00 - 13:15;4253.0;3652.0;;3757.0;2568.0;376.0;;;20.0;113.0;5069.0;1716.0;151.0;;;148.0;66.0;29714.0;494.0;4314.0;16104.0;13:00;13:15;2024-04-11 13:00:00+02:00;1712833200.0;2024-04-11 13:15:00+02:00;1712834100.0
13:15 - 13:30;4255.0;3641.0;;3881.0;2567.0;376.0;;;20.0;98.0;4629.0;1725.0;166.0;;;158.0;66.0;29537.0;493.0;4237.0;15536.0;13:15;13:30;2024-04-11 13:15:00+02:00;1712834100.0;2024-04-11 13:30:00+02:00;1712835000.0
13:30 - 13:45;4224.0;3649.0;;3826.0;2576.0;376.0;;;20.0;90.0;5035.0;1727.0;133.0;;;158.0;66.0;29094.0;491.0;4072.0;14979.0;13:30;13:45;2024-04-11 13:30:00+02:00;1712835000.0;2024-04-11 13:45:00+02:00;1712835900.0
13:45 - 14:00;4229.0;3625.0;;3854.0;2559.0;376.0;;;20.0;81.0;5745.0;1728.0;99.0;;;158.0;66.0;29169.0;490.0;3965.0;14757.0;13:45;14:00;2024-04-11 13:45:00+02:00;1712835900.0;2024-04-11 14:00:00+02:00;1712836800.0
14:00 - 14:15;4227.0;3560.0;;3285.0;2795.0;376.0;;;20.0;35.0;6817.0;1729.0;146.0;;;155.0;66.0;28789.0;492.0;4703.0;14263.0;14:00;14:15;2024-04-11 14:00:00+02:00;1712836800.0;2024-04-11 14:15:00+02:00;1712837700.0
14:15 - 14:30;4244.0;3552.0;;2903.0;2792.0;376.0;;;20.0;43.0;6719.0;1733.0;162.0;;;144.0;59.0;28364.0;493.0;4858.0;14384.0;14:15;14:30;2024-04-11 14:15:00+02:00;1712837700.0;2024-04-11 14:30:00+02:00;1712838600.0
14:30 - 14:45;4244.0;3572.0;;2748.0;2829.0;376.0;;;20.0;74.0;6245.0;1717.0;112.0;;;143.0;59.0;27786.0;493.0;4744.0;13894.0;14:30;14:45;2024-04-11 14:30:00+02:00;1712838600.0;2024-04-11 14:45:00+02:00;1712839500.0
14:45 - 15:00;4247.0;3624.0;;2732.0;2864.0;376.0;;;20.0;143.0;5627.0;1706.0;175.0;;;143.0;59.0;27020.0;482.0;4549.0;13679.0;14:45;15:00;2024-04-11 14:45:00+02:00;1712839500.0;2024-04-11 15:00:00+02:00;1712840400.0
15:00 - 15:15;4248.0;3838.0;;2752.0;2836.0;376.0;;;20.0;49.0;6484.0;1708.0;171.0;;;143.0;59.0;26008.0;486.0;4056.0;12955.0;15:00;15:15;2024-04-11 15:00:00+02:00;1712840400.0;2024-04-11 15:15:00+02:00;1712841300.0
15:15 - 15:30;4263.0;4027.0;;2782.0;2742.0;376.0;;;20.0;48.0;6022.0;1704.0;221.0;;;143.0;59.0;25155.0;488.0;3689.0;12501.0;15:15;15:30;2024-04-11 15:15:00+02:00;1712841300.0;2024-04-11 15:30:00+02:00;1712842200.0
15:30 - 15:45;4304.0;4085.0;;2822.0;2602.0;376.0;;;20.0;51.0;5133.0;1705.0;215.0;;;143.0;59.0;24183.0;490.0;3763.0;12161.0;15:30;15:45;2024-04-11 15:30:00+02:00;1712842200.0;2024-04-11 15:45:00+02:00;1712843100.0
15:45 - 16:00;4330.0;4005.0;;3094.0;2480.0;376.0;;;20.0;210.0;3607.0;1716.0;133.0;;;143.0;59.0;22928.0;485.0;3846.0;11712.0;15:45;16:00;2024-04-11 15:45:00+02:00;1712843100.0;2024-04-11 16:00:00+02:00;1712844000.0
16:00 - 16:15;4349.0;4125.0;;3063.0;2280.0;376.0;;;20.0;123.0;4859.0;1718.0;215.0;;;145.0;59.0;21534.0;487.0;4034.0;10969.0;16:00;16:15;2024-04-11 16:00:00+02:00;1712844000.0;2024-04-11 16:15:00+02:00;1712844900.0
16:15 - 16:30;4370.0;4184.0;;3029.0;2221.0;376.0;;;20.0;253.0;3271.0;1757.0;131.0;;;151.0;59.0;20157.0;487.0;4275.0;10554.0;16:15;16:30;2024-04-11 16:15:00+02:00;1712844900.0;2024-04-11 16:30:00+02:00;1712845800.0
16:30 - 16:45;4389.0;4736.0;;3114.0;1847.0;376.0;;;20.0;424.0;1722.0;1772.0;185.0;;;151.0;59.0;18543.0;492.0;4482.0;10172.0;16:30;16:45;2024-04-11 16:30:00+02:00;1712845800.0;2024-04-11 16:45:00+02:00;1712846700.0
16:45 - 17:00;4402.0;5200.0;;3272.0;1902.0;376.0;;;20.0;944.0;253.0;1772.0;172.0;;;152.0;59.0;16846.0;493.0;4381.0;9739.0;16:45;17:00;2024-04-11 16:45:00+02:00;1712846700.0;2024-04-11 17:00:00+02:00;1712847600.0
17:00 - 17:15;4431.0;5652.0;;4129.0;1969.0;376.0;;;20.0;558.0;2038.0;1767.0;113.0;;;164.0;59.0;15225.0;495.0;4698.0;9534.0;17:00;17:15;2024-04-11 17:00:00+02:00;1712847600.0;2024-04-11 17:15:00+02:00;1712848500.0
17:15 - 17:30;4457.0;5997.0;;4481.0;2049.0;376.0;;;20.0;908.0;251.0;1769.0;130.0;;;169.0;59.0;13482.0;497.0;4606.0;9306.0;17:15;17:30;2024-04-11 17:15:00+02:00;1712848500.0;2024-04-11 17:30:00+02:00;1712849400.0
17:30 - 17:45;4488.0;6262.0;;4935.0;2126.0;376.0;;;20.0;2953.0;43.0;1762.0;158.0;;;169.0;59.0;11644.0;494.0;4482.0;9062.0;17:30;17:45;2024-04-11 17:30:00+02:00;1712849400.0;2024-04-11 17:45:00+02:00;1712850300.0
17:45 - 18:00;4504.0;6413.0;;6003.0;2126.0;376.0;;;20.0;4223.0;93.0;1752.0;114.0;;;169.0;59.0;9962.0;490.0;4186.0;8769.0;17:45;18:00;2024-04-11 17:45:00+02:00;1712850300.0;2024-04-11 18:00:00+02:00;1712851200.0
18:00 - 18:15;4524.0;6516.0;;6872.0;2129.0;376.0;;;20.0;766.0;1098.0;1745.0;204.0;;;169.0;59.0;8368.0;487.0;3968.0;8451.0;18:00;18:15;2024-04-11 18:00:00+02:00;1712851200.0;2024-04-11 18:15:00+02:00;1712852100.0
18:15 - 18:30;4528.0;6483.0;;7220.0;2137.0;376.0;;;20.0;1860.0;254.0;1739.0;188.0;;;169.0;59.0;6806.0;490.0;3554.0;8306.0;18:15;18:30;2024-04-11 18:15:00+02:00;1712852100.0;2024-04-11 18:30:00+02:00;1712853000.0
18:30 - 18:45;4531.0;6486.0;;7509.0;2165.0;376.0;;;20.0;4536.0;42.0;1734.0;230.0;;;169.0;59.0;5274.0;493.0;3267.0;8220.0;18:30;18:45;2024-04-11 18:30:00+02:00;1712853000.0;2024-04-11 18:45:00+02:00;1712853900.0
18:45 - 19:00;4540.0;6549.0;;7712.0;2148.0;376.0;;;20.0;6689.0;9.0;1730.0;135.0;;;170.0;59.0;3927.0;492.0;3094.0;7912.0;18:45;19:00;2024-04-11 18:45:00+02:00;1712853900.0;2024-04-11 19:00:00+02:00;1712854800.0
19:00 - 19:15;4544.0;6635.0;;8112.0;2126.0;376.0;;;20.0;4868.0;9.0;1729.0;92.0;;;180.0;59.0;2633.0;491.0;2902.0;7430.0;19:00;19:15;2024-04-11 19:00:00+02:00;1712854800.0;2024-04-11 19:15:00+02:00;1712855700.0
19:15 - 19:30;4547.0;6671.0;;8211.0;2085.0;377.0;;;20.0;4804.0;11.0;1731.0;114.0;;;184.0;59.0;1573.0;489.0;2991.0;7073.0;19:15;19:30;2024-04-11 19:15:00+02:00;1712855700.0;2024-04-11 19:30:00+02:00;1712856600.0
19:30 - 19:45;4546.0;6688.0;;8159.0;2049.0;397.0;;;20.0;7212.0;11.0;1731.0;146.0;;;184.0;59.0;777.0;490.0;3142.0;6748.0;19:30;19:45;2024-04-11 19:30:00+02:00;1712856600.0;2024-04-11 19:45:00+02:00;1712857500.0
19:45 - 20:00;4543.0;6713.0;;8362.0;2024.0;407.0;;;20.0;7350.0;11.0;1732.0;143.0;;;184.0;55.0;254.0;491.0;3140.0;6271.0;19:45;20:00;2024-04-11 19:45:00+02:00;1712857500.0;2024-04-11 20:00:00+02:00;1712858400.0
20:00 - 20:15;4543.0;6696.0;;8353.0;1936.0;407.0;;;20.0;7699.0;11.0;1731.0;152.0;;;178.0;55.0;50.0;494.0;3149.0;5978.0;20:00;20:15;2024-04-11 20:00:00+02:00;1712858400.0;2024-04-11 20:15:00+02:00;1712859300.0
20:15 - 20:30;4539.0;6683.0;;8319.0;1915.0;407.0;;;20.0;8299.0;6.0;1732.0;272.0;;;166.0;55.0;4.0;496.0;3141.0;5726.0;20:15;20:30;2024-04-11 20:15:00+02:00;1712859300.0;2024-04-11 20:30:00+02:00;1712860200.0
20:30 - 20:45;4523.0;6660.0;;8387.0;1920.0;407.0;;;20.0;7580.0;4.0;1733.0;202.0;;;166.0;55.0;1.0;497.0;3050.0;5797.0;20:30;20:45;2024-04-11 20:30:00+02:00;1712860200.0;2024-04-11 20:45:00+02:00;1712861100.0
20:45 - 21:00;4516.0;6671.0;;8317.0;1931.0;388.0;;;20.0;6683.0;4.0;1738.0;195.0;;;166.0;55.0;0.0;498.0;2991.0;5953.0;20:45;21:00;2024-04-11 20:45:00+02:00;1712861100.0;2024-04-11 21:00:00+02:00;1712862000.0
21:00 - 21:15;4509.0;6708.0;;7992.0;1896.0;376.0;;;20.0;7908.0;4.0;1742.0;153.0;;;170.0;55.0;0.0;496.0;3248.0;5868.0;21:00;21:15;2024-04-11 21:00:00+02:00;1712862000.0;2024-04-11 21:15:00+02:00;1712862900.0
21:15 - 21:30;4506.0;6719.0;;8105.0;1892.0;376.0;;;20.0;6726.0;5.0;1743.0;148.0;;;180.0;55.0;0.0;496.0;3196.0;5872.0;21:15;21:30;2024-04-11 21:15:00+02:00;1712862900.0;2024-04-11 21:30:00+02:00;1712863800.0
21:30 - 21:45;4456.0;6671.0;;7881.0;1893.0;376.0;;;20.0;4540.0;5.0;1745.0;127.0;;;181.0;55.0;0.0;496.0;3334.0;5891.0;21:30;21:45;2024-04-11 21:30:00+02:00;1712863800.0;2024-04-11 21:45:00+02:00;1712864700.0
21:45 - 22:00;4432.0;6663.0;;7755.0;1874.0;376.0;;;20.0;3137.0;8.0;1748.0;93.0;;;181.0;55.0;0.0;496.0;3409.0;5951.0;21:45;22:00;2024-04-11 21:45:00+02:00;1712864700.0;2024-04-11 22:00:00+02:00;1712865600.0
22:00 - 22:15;4411.0;6647.0;;7550.0;1843.0;376.0;;;20.0;3691.0;9.0;1751.0;110.0;;;179.0;55.0;0.0;498.0;3042.0;6029.0;22:00;22:15;2024-04-11 22:00:00+02:00;1712865600.0;2024-04-11 22:15:00+02:00;1712866500.0
22:15 - 22:30;4397.0;6673.0;;7010.0;1832.0;376.0;;;20.0;3111.0;13.0;1750.0;124.0;;;166.0;55.0;0.0;278.0;3199.0;6105.0;22:15;22:30;2024-04-11 22:15:00+02:00;1712866500.0;2024-04-11 22:30:00+02:00;1712867400.0
22:30 - 22:45;4379.0;6641.0;;6854.0;1836.0;376.0;;;20.0;2414.0;36.0;1748.0;84.0;;;164.0;55.0;0.0;237.0;3644.0;6184.0;22:30;22:45;2024-04-11 22:30:00+02:00;1712867400.0;2024-04-11 22:45:00+02:00;1712868300.0
22:45 - 23:00;4371.0;6562.0;;6769.0;1817.0;376.0;;;20.0;1307.0;190.0;1747.0;116.0;;;164.0;55.0;0.0;239.0;3611.0;6224.0;22:45;23:00;2024-04-11 22:45:00+02:00;1712868300.0;2024-04-11 23:00:00+02:00;1712869200.0
23:00 - 23:15;4348.0;6702.0;;6818.0;1755.0;376.0;;;20.0;2799.0;63.0;1745.0;135.0;;;159.0;55.0;0.0;240.0;3671.0;6099.0;23:00;23:15;2024-04-11 23:00:00+02:00;1712869200.0;2024-04-11 23:15:00+02:00;1712870100.0
23:15 - 23:30;4342.0;6651.0;;6697.0;1727.0;376.0;;;20.0;1935.0;62.0;1744.0;150.0;;;156.0;55.0;0.0;299.0;3928.0;5961.0;23:15;23:30;2024-04-11 23:15:00+02:00;1712870100.0;2024-04-11 23:30:00+02:00;1712871000.0
23:30 - 23:45;4311.0;6563.0;;6190.0;1709.0;376.0;;;20.0;1760.0;62.0;1743.0;136.0;;;156.0;55.0;0.0;446.0;4177.0;5857.0;23:30;23:45;2024-04-11 23:30:00+02:00;1712871000.0;2024-04-11 23:45:00+02:00;1712871900.0
23:45 - 00:00;4300.0;6456.0;;5737.0;1674.0;376.0;;;20.0;1221.0;157.0;1745.0;108.0;;;156.0;55.0;0.0;491.0;4426.0;5728.0;23:45;00:00;2024-04-11 23:45:00+02:00;1712871900.0;2024-04-11 00:00:00+02:00;1712786400.0
00:00 - 00:15;4288.0;6218.0;;4685.0;1631.0;372.0;;;20.0;378.0;225.0;1745.0;204.0;;;155.0;59.0;0.0;489.0;4634.0;5694.0;00:00;00:15;2024-04-12 00:00:00+02:00;1712872800.0;2024-04-12 00:15:00+02:00;1712873700.0
00:15 - 00:30;4278.0;5958.0;;4205.0;1592.0;372.0;;;20.0;332.0;195.0;1746.0;175.0;;;153.0;59.0;0.0;487.0;4851.0;5625.0;00:15;00:30;2024-04-12 00:15:00+02:00;1712873700.0;2024-04-12 00:30:00+02:00;1712874600.0
00:30 - 00:45;4268.0;5791.0;;3971.0;1578.0;372.0;;;20.0;342.0;879.0;1749.0;146.0;;;153.0;59.0;0.0;496.0;5007.0;5536.0;00:30;00:45;2024-04-12 00:30:00+02:00;1712874600.0;2024-04-12 00:45:00+02:00;1712875500.0
00:45 - 01:00;4267.0;5604.0;;3925.0;1580.0;372.0;;;20.0;282.0;1356.0;1753.0;89.0;;;153.0;59.0;0.0;499.0;5124.0;5572.0;00:45;01:00;2024-04-12 00:45:00+02:00;1712875500.0;2024-04-12 01:00:00+02:00;1712876400.0
01:00 - 01:15;4280.0;5536.0;;3914.0;1567.0;372.0;;;20.0;815.0;1404.0;1759.0;129.0;;;153.0;59.0;0.0;499.0;5241.0;5605.0;01:00;01:15;2024-04-12 01:00:00+02:00;1712876400.0;2024-04-12 01:15:00+02:00;1712877300.0
01:15 - 01:30;4288.0;5562.0;;3895.0;1573.0;372.0;;;20.0;145.0;1578.0;1763.0;165.0;;;153.0;54.0;0.0;497.0;5413.0;5600.0;01:15;01:30;2024-04-12 01:15:00+02:00;1712877300.0;2024-04-12 01:30:00+02:00;1712878200.0
01:30 - 01:45;4290.0;5467.0;;3887.0;1563.0;372.0;;;20.0;40.0;1597.0;1764.0;156.0;;;152.0;54.0;0.0;494.0;5437.0;5593.0;01:30;01:45;2024-04-12 01:30:00+02:00;1712878200.0;2024-04-12 01:45:00+02:00;1712879100.0
01:45 - 02:00;4295.0;5366.0;;3867.0;1567.0;372.0;;;20.0;40.0;1792.0;1764.0;129.0;;;152.0;54.0;0.0;493.0;5516.0;5574.0;01:45;02:00;2024-04-12 01:45:00+02:00;1712879100.0;2024-04-12 02:00:00+02:00;1712880000.0
02:00 - 02:15;4301.0;5091.0;;3903.0;1341.0;372.0;;;20.0;183.0;2138.0;1762.0;186.0;;;150.0;54.0;0.0;490.0;5513.0;5539.0;02:00;02:15;2024-04-12 02:00:00+02:00;1712880000.0;2024-04-12 02:15:00+02:00;1712880900.0
02:15 - 02:30;4299.0;4953.0;;3789.0;1338.0;372.0;;;20.0;131.0;2262.0;1758.0;110.0;;;149.0;54.0;0.0;493.0;5499.0;5650.0;02:15;02:30;2024-04-12 02:15:00+02:00;1712880900.0;2024-04-12 02:30:00+02:00;1712881800.0
02:30 - 02:45;4310.0;4929.0;;3811.0;1328.0;372.0;;;20.0;34.0;2360.0;1758.0;95.0;;;149.0;54.0;0.0;494.0;5548.0;5818.0;02:30;02:45;2024-04-12 02:30:00+02:00;1712881800.0;2024-04-12 02:45:00+02:00;1712882700.0
02:45 - 03:00;4305.0;5046.0;;3891.0;1321.0;372.0;;;20.0;39.0;2572.0;1753.0;91.0;;;149.0;54.0;0.0;485.0;5610.0;5925.0;02:45;03:00;2024-04-12 02:45:00+02:00;1712882700.0;2024-04-12 03:00:00+02:00;1712883600.0
03:00 - 03:15;4307.0;5148.0;;3764.0;1333.0;372.0;;;20.0;105.0;3384.0;1755.0;148.0;;;149.0;54.0;0.0;490.0;5633.0;6064.0;03:00;03:15;2024-04-12 03:00:00+02:00;1712883600.0;2024-04-12 03:15:00+02:00;1712884500.0
03:15 - 03:30;4314.0;5096.0;;3778.0;1335.0;372.0;;;20.0;123.0;3332.0;1754.0;144.0;;;151.0;54.0;0.0;485.0;5474.0;6119.0;03:15;03:30;2024-04-12 03:15:00+02:00;1712884500.0;2024-04-12 03:30:00+02:00;1712885400.0
03:30 - 03:45;4335.0;5128.0;;3770.0;1339.0;372.0;;;20.0;162.0;2864.0;1757.0;183.0;;;153.0;54.0;0.0;498.0;5287.0;6052.0;03:30;03:45;2024-04-12 03:30:00+02:00;1712885400.0;2024-04-12 03:45:00+02:00;1712886300.0
03:45 - 04:00;4355.0;5121.0;;3830.0;1346.0;372.0;;;20.0;132.0;2768.0;1757.0;162.0;;;153.0;54.0;0.0;504.0;5359.0;6095.0;03:45;04:00;2024-04-12 03:45:00+02:00;1712886300.0;2024-04-12 04:00:00+02:00;1712887200.0
04:00 - 04:15;4364.0;5104.0;;3893.0;1343.0;372.0;;;20.0;61.0;664.0;1756.0;93.0;;;153.0;54.0;0.0;498.0;5477.0;5985.0;04:00;04:15;2024-04-12 04:00:00+02:00;1712887200.0;2024-04-12 04:15:00+02:00;1712888100.0
04:15 - 04:30;4388.0;5127.0;;3945.0;1343.0;372.0;;;20.0;262.0;407.0;1757.0;149.0;;;153.0;54.0;0.0;498.0;5464.0;5889.0;04:15;04:30;2024-04-12 04:15:00+02:00;1712888100.0;2024-04-12 04:30:00+02:00;1712889000.0
04:30 - 04:45;4413.0;5340.0;;3932.0;1345.0;372.0;;;20.0;384.0;389.0;1755.0;220.0;;;153.0;54.0;0.0;499.0;5541.0;6052.0;04:30;04:45;2024-04-12 04:30:00+02:00;1712889000.0;2024-04-12 04:45:00+02:00;1712889900.0
04:45 - 05:00;4427.0;5594.0;;4049.0;1355.0;372.0;;;20.0;662.0;392.0;1754.0;233.0;;;153.0;54.0;0.0;496.0;5515.0;6331.0;04:45;05:00;2024-04-12 04:45:00+02:00;1712889900.0;2024-04-12 05:00:00+02:00;1712890800.0
05:00 - 05:15;4437.0;5938.0;;4575.0;1377.0;372.0;;;20.0;780.0;134.0;1751.0;197.0;;;153.0;54.0;0.0;497.0;5579.0;6590.0;05:00;05:15;2024-04-12 05:00:00+02:00;1712890800.0;2024-04-12 05:15:00+02:00;1712891700.0
05:15 - 05:30;4456.0;6077.0;;4705.0;1389.0;372.0;;;20.0;733.0;111.0;1752.0;241.0;;;153.0;54.0;0.0;495.0;5698.0;6902.0;05:15;05:30;2024-04-12 05:15:00+02:00;1712891700.0;2024-04-12 05:30:00+02:00;1712892600.0
