timestamp_readable;timestamp;smard_price_E_MWh;day_Ahead;awattar_price_E_MWh;stadtWerkeKarlsruhe_E_MWh;tibber_price_E_MWh
2024-04-17 16:15:00;1713370500000;114.97;True;294.01910000000004;357.8;309.27
2024-04-17 16:30:00;1713371400000;114.97;True;294.01910000000004;357.8;309.27
2024-04-17 16:45:00;1713372300000;114.97;True;294.01910000000004;357.8;309.27
2024-04-17 17:00:00;1713373200000;159.92;True;340.31759999999997;357.8;354.22
2024-04-17 17:15:00;1713374100000;159.92;True;340.31759999999997;357.8;354.22
2024-04-17 17:30:00;1713375000000;159.92;True;340.31759999999997;357.8;354.22
2024-04-17 17:45:00;1713375900000;159.92;True;340.31759999999997;357.8;354.22
2024-04-17 18:00:00;1713376800000;169.9;True;350.597;357.8;364.20000000000005
2024-04-17 18:15:00;1713377700000;169.9;True;350.597;357.8;364.20000000000005
2024-04-17 18:30:00;1713378600000;169.9;True;350.597;357.8;364.20000000000005
2024-04-17 18:45:00;1713379500000;169.9;True;350.597;357.8;364.20000000000005
2024-04-17 19:00:00;1713380400000;130.06;True;309.5618;357.8;324.36
2024-04-17 19:15:00;1713381300000;130.06;True;309.5618;357.8;324.36
2024-04-17 19:30:00;1713382200000;130.06;True;309.5618;357.8;324.36
2024-04-17 19:45:00;1713383100000;130.06;True;309.5618;357.8;324.36
2024-04-17 20:00:00;1713384000000;99.04;True;277.61120000000005;357.8;293.34000000000003
2024-04-17 20:15:00;1713384900000;99.04;True;277.61120000000005;357.8;293.34000000000003
2024-04-17 20:30:00;1713385800000;99.04;True;277.61120000000005;357.8;293.34000000000003
2024-04-17 20:45:00;1713386700000;99.04;True;277.61120000000005;357.8;293.34000000000003
2024-04-17 21:00:00;1713387600000;87.81;True;266.0443;357.8;282.11
2024-04-17 21:15:00;1713388500000;87.81;True;266.0443;357.8;282.11
2024-04-17 21:30:00;1713389400000;87.81;True;266.0443;357.8;282.11
2024-04-17 21:45:00;1713390300000;87.81;True;266.0443;357.8;282.11
2024-04-17 22:00:00;1713391200000;91.83;True;270.1849;357.8;286.13
2024-04-17 22:15:00;1713392100000;91.83;True;270.1849;357.8;286.13
