MTU;Biomass;Fossil Brown coal/Lignite;Fossil Coal-derived gas;Fossil Gas;Fossil Hard coal;Fossil Oil;Fossil Oil shale;Fossil Peat;Geothermal;Hydro Pumped Storage;Hydro Pumped Storage.1;Hydro Run-of-river and poundage;Hydro Water Reservoir;Marine;Nuclear;Other;Other renewable;Solar;Waste;Wind Offshore;Wind Onshore;start;end;start_datetime;start_unix_timestamp;end_datetime;end_unix_timestamp;Biomass_co2;Fossil Brown coal/Lignite_co2;Fossil Coal-derived gas_co2;Fossil Gas_co2;Fossil Hard coal_co2;Fossil Oil_co2;Fossil Oil shale_co2;Fossil Peat_co2;Geothermal_co2;Hydro Pumped Storage_co2;Hydro Pumped Storage.1_co2;Hydro Run-of-river and poundage_co2;Hydro Water Reservoir_co2;Marine_co2;Nuclear_co2;Other_co2;Other renewable_co2;Solar_co2;Waste_co2;Wind Offshore_co2;Wind Onshore_co2;totalEnergy_MWh;totalCO2_gr;emission_gr_kWh
00:45 - 01:00;4217.0;4166.0;;4270.0;2855.0;371.0;;;20.0;56.0;5661.0;1842.0;57.0;;;141.0;58.0;0.0;493.0;4231.0;24870.0;00:45;01:00;2024-04-10 00:45:00+02:00;1712702700.0;2024-04-10 01:00:00+02:00;1712703600.0;242477500.0;1184185500.0;;406717500.0;608828750.0;79672250.0;;;190000.0;448000.0;45288000.0;14736000.0;456000.0;;;7050000.0;362500.0;0.0;43137500.0;4231000.0;43522500.0;13327.0;2681303000.0;201.193
01:00 - 01:15;4193.0;4192.0;;4212.0;2751.0;371.0;;;20.0;44.0;6003.0;1844.0;76.0;;;141.0;58.0;0.0;489.0;4274.0;24719.0;01:00;01:15;2024-04-10 01:00:00+02:00;1712703600.0;2024-04-10 01:15:00+02:00;1712704500.0;241097500.0;1191576000.0;;401193000.0;586650750.0;79672250.0;;;190000.0;352000.0;48024000.0;14752000.0;608000.0;;;7050000.0;362500.0;0.0;42787500.0;4274000.0;43258250.0;13346.75;2661847750.0;199.438
01:15 - 01:30;4224.0;4484.0;;4237.0;2627.0;371.0;;;20.0;49.0;6397.0;1848.0;62.0;;;141.0;58.0;0.0;488.0;4422.0;24528.0;01:15;01:30;2024-04-10 01:15:00+02:00;1712704500.0;2024-04-10 01:30:00+02:00;1712705400.0;242880000.0;1274577000.0;;403574250.0;560207750.0;79672250.0;;;190000.0;392000.0;51176000.0;14784000.0;496000.0;;;7050000.0;362500.0;0.0;42700000.0;4422000.0;42924000.0;13489.0;2725407750.0;202.047
01:30 - 01:45;4229.0;4211.0;;4224.0;2526.0;371.0;;;20.0;78.0;6363.0;1851.0;75.0;;;141.0;58.0;0.0;493.0;4533.0;24048.0;01:30;01:45;2024-04-10 01:30:00+02:00;1712705400.0;2024-04-10 01:45:00+02:00;1712706300.0;243167500.0;1196976750.0;;402336000.0;538669500.0;79672250.0;;;190000.0;624000.0;50904000.0;14808000.0;600000.0;;;7050000.0;362500.0;0.0;43137500.0;4533000.0;42084000.0;13305.25;2625115000.0;197.299
01:45 - 02:00;4209.0;4233.0;;4228.0;2411.0;371.0;;;20.0;99.0;6211.0;1855.0;45.0;;;141.0;58.0;0.0;483.0;4644.0;23448.0;01:45;02:00;2024-04-10 01:45:00+02:00;1712706300.0;2024-04-10 02:00:00+02:00;1712707200.0;242017500.0;1203230250.0;;402717000.0;514145750.0;79672250.0;;;190000.0;792000.0;49688000.0;14840000.0;360000.0;;;7050000.0;362500.0;0.0;42262500.0;4644000.0;41034000.0;13114.0;2603005750.0;198.491
02:00 - 02:15;4212.0;4267.0;;4548.0;2296.0;371.0;;;20.0;102.0;6362.0;1858.0;49.0;;;141.0;58.0;0.0;485.0;4437.0;23014.0;02:00;02:15;2024-04-10 02:00:00+02:00;1712707200.0;2024-04-10 02:15:00+02:00;1712708100.0;242190000.0;1212894750.0;;433197000.0;489622000.0;79672250.0;;;190000.0;816000.0;50896000.0;14864000.0;392000.0;;;7050000.0;362500.0;0.0;42437500.0;4437000.0;40274500.0;13055.0;2619295500.0;200.635
02:15 - 02:30;4257.0;4688.0;;4552.0;2244.0;371.0;;;20.0;104.0;6342.0;1861.0;47.0;;;141.0;58.0;0.0;491.0;4465.0;22690.0;02:15;02:30;2024-04-10 02:15:00+02:00;1712708100.0;2024-04-10 02:30:00+02:00;1712709000.0;244777500.0;1332564000.0;;433578000.0;478533000.0;79672250.0;;;190000.0;832000.0;50736000.0;14888000.0;376000.0;;;7050000.0;362500.0;0.0;42962500.0;4465000.0;39707500.0;13082.75;2730694250.0;208.725
02:30 - 02:45;4267.0;4657.0;;4520.0;2236.0;371.0;;;20.0;125.0;6174.0;1865.0;47.0;;;141.0;58.0;0.0;498.0;4438.0;22318.0;02:30;02:45;2024-04-10 02:30:00+02:00;1712709000.0;2024-04-10 02:45:00+02:00;1712709900.0;245352500.0;1323752250.0;;430530000.0;476827000.0;79672250.0;;;190000.0;1000000.0;49392000.0;14920000.0;376000.0;;;7050000.0;362500.0;0.0;43575000.0;4438000.0;39056500.0;12933.75;2716494000.0;210.031
02:45 - 03:00;4261.0;4313.0;;4578.0;2243.0;371.0;;;20.0;144.0;6028.0;1869.0;90.0;;;141.0;58.0;0.0;504.0;4435.0;22256.0;02:45;03:00;2024-04-10 02:45:00+02:00;1712709900.0;2024-04-10 03:00:00+02:00;1712710800.0;245007500.0;1225970250.0;;436054500.0;478319750.0;79672250.0;;;190000.0;1152000.0;48224000.0;14952000.0;720000.0;;;7050000.0;362500.0;0.0;44100000.0;4435000.0;38948000.0;12827.75;2625157750.0;204.647
03:00 - 03:15;4263.0;4410.0;;4547.0;2245.0;371.0;;;20.0;64.0;5869.0;1870.0;46.0;;;141.0;58.0;0.0;503.0;4513.0;21797.0;03:00;03:15;2024-04-10 03:00:00+02:00;1712710800.0;2024-04-10 03:15:00+02:00;1712711700.0;245122500.0;1253542500.0;;433101750.0;478746250.0;79672250.0;;;190000.0;512000.0;46952000.0;14960000.0;368000.0;;;7050000.0;362500.0;0.0;44012500.0;4513000.0;38144750.0;12679.25;2647250000.0;208.786
03:15 - 03:30;4302.0;4404.0;;4595.0;2264.0;371.0;;;20.0;66.0;5285.0;1871.0;47.0;;;141.0;58.0;0.0;502.0;4534.0;21317.0;03:15;03:30;2024-04-10 03:15:00+02:00;1712711700.0;2024-04-10 03:30:00+02:00;1712712600.0;247365000.0;1251837000.0;;437673750.0;482798000.0;79672250.0;;;190000.0;528000.0;42280000.0;14968000.0;376000.0;;;7050000.0;362500.0;0.0;43925000.0;4534000.0;37304750.0;12444.25;2650864250.0;213.019
03:30 - 03:45;4314.0;4420.0;;4675.0;2250.0;371.0;;;20.0;118.0;4941.0;1872.0;49.0;;;141.0;58.0;0.0;505.0;4492.0;20769.0;03:30;03:45;2024-04-10 03:30:00+02:00;1712712600.0;2024-04-10 03:45:00+02:00;1712713500.0;248055000.0;1256385000.0;;445293750.0;479812500.0;79672250.0;;;190000.0;944000.0;39528000.0;14976000.0;392000.0;;;7050000.0;362500.0;0.0;44187500.0;4492000.0;36345750.0;12248.75;2657686250.0;216.976
03:45 - 04:00;4317.0;4467.0;;4797.0;2238.0;371.0;;;20.0;152.0;4594.0;1871.0;135.0;;;141.0;58.0;0.0;505.0;4328.0;20401.0;03:45;04:00;2024-04-10 03:45:00+02:00;1712713500.0;2024-04-10 04:00:00+02:00;1712714400.0;248227500.0;1269744750.0;;456914250.0;477253500.0;79672250.0;;;190000.0;1216000.0;36752000.0;14968000.0;1080000.0;;;7050000.0;362500.0;0.0;44187500.0;4328000.0;35701750.0;12098.75;2677648000.0;221.316
04:00 - 04:15;4331.0;4471.0;;4875.0;2196.0;371.0;;;20.0;79.0;4120.0;1874.0;94.0;;;141.0;58.0;0.0;512.0;4214.0;20266.0;04:00;04:15;2024-04-10 04:00:00+02:00;1712714400.0;2024-04-10 04:15:00+02:00;1712715300.0;249032500.0;1270881750.0;;464343750.0;468297000.0;79672250.0;;;190000.0;632000.0;32960000.0;14992000.0;752000.0;;;7050000.0;362500.0;0.0;44800000.0;4214000.0;35465500.0;11905.5;2673645250.0;224.572
04:15 - 04:30;4342.0;4850.0;;4782.0;2174.0;371.0;;;20.0;119.0;3668.0;1875.0;86.0;;;141.0;58.0;0.0;511.0;4320.0;19975.0;04:15;04:30;2024-04-10 04:15:00+02:00;1712715300.0;2024-04-10 04:30:00+02:00;1712716200.0;249665000.0;1378612500.0;;455485500.0;463605500.0;79672250.0;;;190000.0;952000.0;29344000.0;15000000.0;688000.0;;;7050000.0;362500.0;0.0;44712500.0;4320000.0;34956250.0;11823.0;2764616000.0;233.834
04:30 - 04:45;4348.0;5262.0;;4772.0;2228.0;371.0;;;20.0;125.0;3121.0;1879.0;93.0;;;141.0;58.0;0.0;509.0;4337.0;19366.0;04:30;04:45;2024-04-10 04:30:00+02:00;1712716200.0;2024-04-10 04:45:00+02:00;1712717100.0;250010000.0;1495723500.0;;454533000.0;475121000.0;79672250.0;;;190000.0;1000000.0;24968000.0;15032000.0;744000.0;;;7050000.0;362500.0;0.0;44537500.0;4337000.0;33890500.0;11657.5;2887171250.0;247.666
04:45 - 05:00;4356.0;5399.0;;4821.0;2324.0;371.0;;;20.0;52.0;2513.0;1881.0;89.0;;;141.0;58.0;0.0;506.0;4321.0;19016.0;04:45;05:00;2024-04-10 04:45:00+02:00;1712717100.0;2024-04-10 05:00:00+02:00;1712718000.0;250470000.0;1534665750.0;;459200250.0;495593000.0;79672250.0;;;190000.0;416000.0;20104000.0;15048000.0;712000.0;;;7050000.0;362500.0;0.0;44275000.0;4321000.0;33278000.0;11467.0;2945357750.0;256.855
05:00 - 05:15;4362.0;5495.0;;5025.0;2387.0;371.0;;;20.0;17.0;2967.0;1884.0;80.0;;;141.0;58.0;0.0;501.0;4306.0;18805.0;05:00;05:15;2024-04-10 05:00:00+02:00;1712718000.0;2024-04-10 05:15:00+02:00;1712718900.0;250815000.0;1561953750.0;;478631250.0;509027750.0;79672250.0;;;190000.0;136000.0;23736000.0;15072000.0;640000.0;;;7050000.0;362500.0;0.0;43837500.0;4306000.0;32908750.0;11604.75;3008338750.0;259.233
05:15 - 05:30;4364.0;5529.0;;5230.0;2421.0;371.0;;;20.0;185.0;2055.0;1886.0;85.0;;;141.0;58.0;0.0;496.0;4387.0;18656.0;05:15;05:30;2024-04-10 05:15:00+02:00;1712718900.0;2024-04-10 05:30:00+02:00;1712719800.0;250930000.0;1571618250.0;;498157500.0;516278250.0;79672250.0;;;190000.0;1480000.0;16440000.0;15088000.0;680000.0;;;7050000.0;362500.0;0.0;43400000.0;4387000.0;32648000.0;11471.0;3038381750.0;264.875
05:30 - 05:45;4371.0;5571.0;;5305.0;2526.0;371.0;;;20.0;1047.0;1046.0;1889.0;89.0;;;141.0;58.0;0.0;495.0;4398.0;18562.0;05:30;05:45;2024-04-10 05:30:00+02:00;1712719800.0;2024-04-10 05:45:00+02:00;1712720700.0;251332500.0;1583556750.0;;505301250.0;538669500.0;79672250.0;;;190000.0;8376000.0;8368000.0;15112000.0;712000.0;;;7050000.0;362500.0;0.0;43312500.0;4398000.0;32483500.0;11472.25;3078896750.0;268.378
05:45 - 06:00;4382.0;5642.0;;5560.0;2647.0;371.0;;;20.0;1788.0;216.0;1888.0;97.0;;;141.0;58.0;0.0;496.0;4367.0;18286.0;05:45;06:00;2024-04-10 05:45:00+02:00;1712720700.0;2024-04-10 06:00:00+02:00;1712721600.0;251965000.0;1603738500.0;;529590000.0;564472750.0;79672250.0;;;190000.0;14304000.0;1728000.0;15104000.0;776000.0;;;7050000.0;362500.0;0.0;43400000.0;4367000.0;32000500.0;11489.75;3148720500.0;274.046
06:00 - 06:15;4404.0;5765.0;;6062.0;2813.0;371.0;;;20.0;1144.0;921.0;1884.0;89.0;;;147.0;58.0;0.0;506.0;5089.0;18614.0;06:00;06:15;2024-04-10 06:00:00+02:00;1712721600.0;2024-04-10 06:15:00+02:00;1712722500.0;253230000.0;1638701250.0;;577405500.0;599872250.0;79672250.0;;;190000.0;9152000.0;7368000.0;15072000.0;712000.0;;;7350000.0;362500.0;0.0;44275000.0;5089000.0;32574500.0;11971.75;3271026250.0;273.229
06:15 - 06:30;4421.0;5832.0;;6230.0;2899.0;371.0;;;20.0;1728.0;465.0;1881.0;92.0;;;149.0;58.0;2.0;508.0;5297.0;18047.0;06:15;06:30;2024-04-10 06:15:00+02:00;1712722500.0;2024-04-10 06:30:00+02:00;1712723400.0;254207500.0;1657746000.0;;593407500.0;618211750.0;79672250.0;;;190000.0;13824000.0;3720000.0;15048000.0;736000.0;;;7450000.0;362500.0;71500.0;44450000.0;5297000.0;31582250.0;12000.0;3325976250.0;277.165
06:30 - 06:45;4433.0;5879.0;;6581.0;2933.0;371.0;;;20.0;2831.0;139.0;1875.0;105.0;;;149.0;58.0;53.0;504.0;5096.0;17767.0;06:30;06:45;2024-04-10 06:30:00+02:00;1712723400.0;2024-04-10 06:45:00+02:00;1712724300.0;254897500.0;1671105750.0;;626840250.0;625462250.0;79672250.0;;;190000.0;22648000.0;1112000.0;15000000.0;840000.0;;;7450000.0;362500.0;1894750.0;44100000.0;5096000.0;31092250.0;12198.5;3387763500.0;277.72
06:45 - 07:00;4440.0;5923.0;;6790.0;2989.0;371.0;;;20.0;3818.0;19.0;1871.0;121.0;;;149.0;58.0;149.0;502.0;4769.0;17484.0;06:45;07:00;2024-04-10 06:45:00+02:00;1712724300.0;2024-04-10 07:00:00+02:00;1712725200.0;255300000.0;1683612750.0;;646747500.0;637404250.0;79672250.0;;;190000.0;30544000.0;152000.0;14968000.0;968000.0;;;7450000.0;362500.0;5326750.0;43925000.0;4769000.0;30597000.0;12368.25;3441989000.0;278.292
07:00 - 07:15;4455.0;5965.0;;6839.0;3051.0;371.0;;;20.0;5066.0;142.0;1868.0;88.0;;;150.0;58.0;504.0;500.0;4775.0;16912.0;07:00;07:15;2024-04-10 07:00:00+02:00;1712725200.0;2024-04-10 07:15:00+02:00;1712726100.0;256162500.0;1695551250.0;;651414750.0;650625750.0;79672250.0;;;190000.0;40528000.0;1136000.0;14944000.0;704000.0;;;7500000.0;362500.0;18018000.0;43750000.0;4775000.0;29596000.0;12691.0;3494930000.0;275.386
07:15 - 07:30;4468.0;6002.0;;6877.0;3260.0;371.0;;;20.0;5858.0;119.0;1869.0;92.0;;;151.0;58.0;1063.0;501.0;4697.0;16118.0;07:15;07:30;2024-04-10 07:15:00+02:00;1712726100.0;2024-04-10 07:30:00+02:00;1712727000.0;256910000.0;1706068500.0;;655034250.0;695195000.0;79672250.0;;;190000.0;46864000.0;952000.0;14952000.0;736000.0;;;7550000.0;362500.0;38002250.0;43837500.0;4697000.0;28206500.0;12881.0;3579229750.0;277.869
07:30 - 07:45;4479.0;6007.0;;6971.0;3416.0;371.0;;;20.0;6123.0;15.0;1870.0;211.0;;;151.0;58.0;1822.0;499.0;4607.0;15389.0;07:30;07:45;2024-04-10 07:30:00+02:00;1712727000.0;2024-04-10 07:45:00+02:00;1712727900.0;257542500.0;1707489750.0;;663987750.0;728462000.0;79672250.0;;;190000.0;48984000.0;120000.0;14960000.0;1688000.0;;;7550000.0;362500.0;65136500.0;43662500.0;4607000.0;26930750.0;13002.25;3651345500.0;280.824
07:45 - 08:00;4484.0;6033.0;;6954.0;3437.0;371.0;;;20.0;6277.0;11.0;1865.0;199.0;;;151.0;58.0;2740.0;497.0;4514.0;14894.0;07:45;08:00;2024-04-10 07:45:00+02:00;1712727900.0;2024-04-10 08:00:00+02:00;1712728800.0;257830000.0;1714880250.0;;662368500.0;732940250.0;79672250.0;;;190000.0;50216000.0;88000.0;14920000.0;1592000.0;;;7550000.0;362500.0;97955000.0;43487500.0;4514000.0;26064500.0;13126.25;3694630750.0;281.469
08:00 - 08:15;4492.0;6053.0;;6752.0;3544.0;371.0;;;20.0;6515.0;11.0;1868.0;109.0;;;151.0;58.0;3894.0;491.0;3544.0;14592.0;08:00;08:15;2024-04-10 08:00:00+02:00;1712728800.0;2024-04-10 08:15:00+02:00;1712729700.0;258290000.0;1720565250.0;;643128000.0;755758000.0;79672250.0;;;190000.0;52120000.0;88000.0;14944000.0;872000.0;;;7550000.0;362500.0;139210500.0;42962500.0;3544000.0;25536000.0;13116.25;3744793000.0;285.508
08:15 - 08:30;4485.0;7156.0;;6431.0;3562.0;371.0;;;20.0;6437.0;11.0;1876.0;101.0;;;151.0;58.0;5142.0;493.0;3723.0;14355.0;08:15;08:30;2024-04-10 08:15:00+02:00;1712729700.0;2024-04-10 08:30:00+02:00;1712730600.0;257887500.0;2034093000.0;;612552750.0;759596500.0;79672250.0;;;190000.0;51496000.0;88000.0;15008000.0;808000.0;;;7550000.0;362500.0;183826500.0;43137500.0;3723000.0;25121250.0;13593.0;4075112750.0;299.795
08:30 - 08:45;4479.0;7144.0;;6342.0;3632.0;371.0;;;20.0;6099.0;11.0;1892.0;98.0;;;151.0;58.0;6557.0;495.0;3534.0;14277.0;08:30;08:45;2024-04-10 08:30:00+02:00;1712730600.0;2024-04-10 08:45:00+02:00;1712731500.0;257542500.0;2030682000.0;;604075500.0;774524000.0;79672250.0;;;190000.0;48792000.0;88000.0;15136000.0;784000.0;;;7550000.0;362500.0;234412750.0;43312500.0;3534000.0;24984750.0;13790.0;4125642750.0;299.176
08:45 - 09:00;4472.0;7097.0;;6280.0;3707.0;371.0;;;20.0;4457.0;194.0;1895.0;90.0;;;151.0;58.0;8036.0;491.0;3175.0;14068.0;08:45;09:00;2024-04-10 08:45:00+02:00;1712731500.0;2024-04-10 09:00:00+02:00;1712732400.0;257140000.0;2017322250.0;;598170000.0;790517750.0;79672250.0;;;190000.0;35656000.0;1552000.0;15160000.0;720000.0;;;7550000.0;362500.0;287287000.0;42962500.0;3175000.0;24619000.0;13640.5;4162056250.0;305.125
09:00 - 09:15;4468.0;7115.0;;6052.0;3725.0;371.0;;;20.0;5229.0;23.0;1886.0;142.0;;;151.0;58.0;9670.0;493.0;2968.0;13818.0;09:00;09:15;2024-04-10 09:00:00+02:00;1712732400.0;2024-04-10 09:15:00+02:00;1712733300.0;256910000.0;2022438750.0;;576453000.0;794356250.0;79672250.0;;;190000.0;41832000.0;184000.0;15088000.0;1136000.0;;;7550000.0;362500.0;345702500.0;43137500.0;2968000.0;24181500.0;14047.25;4212162250.0;299.857
09:15 - 09:30;4462.0;7069.0;;5718.0;3532.0;371.0;;;20.0;3850.0;93.0;1888.0;92.0;;;151.0;58.0;11291.0;494.0;2833.0;13872.0;09:15;09:30;2024-04-10 09:15:00+02:00;1712733300.0;2024-04-10 09:30:00+02:00;1712734200.0;256565000.0;2009363250.0;;544639500.0;753199000.0;79672250.0;;;190000.0;30800000.0;744000.0;15104000.0;736000.0;;;7550000.0;362500.0;403653250.0;43225000.0;2833000.0;24276000.0;13948.5;4172912750.0;299.166
09:30 - 09:45;4425.0;7070.0;;5147.0;3467.0;371.0;;;20.0;2103.0;341.0;1887.0;45.0;;;151.0;62.0;12869.0;495.0;2629.0;13987.0;09:30;09:45;2024-04-10 09:30:00+02:00;1712734200.0;2024-04-10 09:45:00+02:00;1712735100.0;254437500.0;2009647500.0;;490251750.0;739337750.0;79672250.0;;;190000.0;16824000.0;2728000.0;15096000.0;360000.0;;;7550000.0;387500.0;460066750.0;43312500.0;2629000.0;24477250.0;13767.25;4146967750.0;301.22
09:45 - 10:00;4412.0;7058.0;;4962.0;3495.0;371.0;;;20.0;1207.0;826.0;1885.0;35.0;;;151.0;62.0;14606.0;495.0;2351.0;14137.0;09:45;10:00;2024-04-10 09:45:00+02:00;1712735100.0;2024-04-10 10:00:00+02:00;1712736000.0;253690000.0;2006236500.0;;472630500.0;745308750.0;79672250.0;;;190000.0;9656000.0;6608000.0;15080000.0;280000.0;;;7550000.0;387500.0;522164500.0;43312500.0;2351000.0;24739750.0;14018.25;4189857250.0;298.886
10:00 - 10:15;4397.0;6896.0;;4655.0;3337.0;371.0;;;20.0;1101.0;791.0;1885.0;46.0;;;151.0;62.0;16469.0;492.0;2325.0;14084.0;10:00;10:15;2024-04-10 10:00:00+02:00;1712736000.0;2024-04-10 10:15:00+02:00;1712736900.0;252827500.0;1960188000.0;;443388750.0;711615250.0;79672250.0;;;190000.0;8808000.0;6328000.0;15080000.0;368000.0;;;7550000.0;387500.0;588766750.0;43050000.0;2325000.0;24647000.0;14270.5;4145192000.0;290.473
10:15 - 10:30;4315.0;6536.0;;4409.0;3073.0;371.0;;;20.0;356.0;1087.0;1888.0;44.0;;;151.0;63.0;18141.0;487.0;2218.0;13939.0;10:15;10:30;2024-04-10 10:15:00+02:00;1712736900.0;2024-04-10 10:30:00+02:00;1712737800.0;248112500.0;1857858000.0;;419957250.0;655317250.0;79672250.0;;;190000.0;2848000.0;8696000.0;15104000.0;352000.0;;;7550000.0;393750.0;648540750.0;42612500.0;2218000.0;24393250.0;14274.5;4013815500.0;281.188
10:30 - 10:45;4289.0;6208.0;;4215.0;2982.0;371.0;;;20.0;226.0;1087.0;1904.0;41.0;;;151.0;63.0;19780.0;485.0;2149.0;13558.0;10:30;10:45;2024-04-10 10:30:00+02:00;1712737800.0;2024-04-10 10:45:00+02:00;1712738700.0;246617500.0;1764624000.0;;401478750.0;635911500.0;79672250.0;;;190000.0;1808000.0;8696000.0;15232000.0;328000.0;;;7550000.0;393750.0;707135000.0;42437500.0;2149000.0;23726500.0;14382.25;3937949750.0;273.806
10:45 - 11:00;4278.0;6000.0;;3944.0;2925.0;371.0;;;20.0;217.0;2078.0;1911.0;47.0;;;150.0;63.0;21341.0;489.0;2099.0;13136.0;10:45;11:00;2024-04-10 10:45:00+02:00;1712738700.0;2024-04-10 11:00:00+02:00;1712739600.0;245985000.0;1705500000.0;;375666000.0;623756250.0;79672250.0;;;190000.0;1736000.0;16624000.0;15288000.0;376000.0;;;7500000.0;393750.0;762940750.0;42787500.0;2099000.0;22988000.0;14767.25;3903502500.0;264.335
11:00 - 11:15;4272.0;5139.0;;3495.0;2754.0;371.0;;;20.0;262.0;4114.0;1900.0;119.0;;;147.0;63.0;22387.0;483.0;2438.0;13195.0;11:00;11:15;2024-04-10 11:00:00+02:00;1712739600.0;2024-04-10 11:15:00+02:00;1712740500.0;245640000.0;1460760750.0;;332898750.0;587290500.0;79672250.0;;;190000.0;2096000.0;32912000.0;15200000.0;952000.0;;;7350000.0;393750.0;800335250.0;42262500.0;2438000.0;23091250.0;15289.75;3633483000.0;237.642
11:15 - 11:30;4222.0;5418.0;;3506.0;2732.0;371.0;;;20.0;173.0;5462.0;1905.0;47.0;;;147.0;63.0;23325.0;484.0;2441.0;13083.0;11:15;11:30;2024-04-10 11:15:00+02:00;1712740500.0;2024-04-10 11:30:00+02:00;1712741400.0;242765000.0;1540066500.0;;333946500.0;582599000.0;79672250.0;;;190000.0;1384000.0;43696000.0;15240000.0;376000.0;;;7350000.0;393750.0;833868750.0;42350000.0;2441000.0;22895250.0;15849.75;3749234000.0;236.548
11:30 - 11:45;4214.0;5015.0;;3473.0;2795.0;371.0;;;20.0;66.0;5613.0;1915.0;44.0;;;147.0;63.0;24241.0;491.0;2421.0;12655.0;11:30;11:45;2024-04-10 11:30:00+02:00;1712741400.0;2024-04-10 11:45:00+02:00;1712742300.0;242305000.0;1425513750.0;;330803250.0;596033750.0;79672250.0;;;190000.0;528000.0;44904000.0;15320000.0;352000.0;;;7350000.0;393750.0;866615750.0;42962500.0;2421000.0;22146250.0;15886.0;3677511250.0;231.494
11:45 - 12:00;4209.0;4653.0;;3447.0;2720.0;371.0;;;20.0;41.0;5929.0;1917.0;44.0;;;147.0;63.0;25095.0;483.0;2384.0;12642.0;11:45;12:00;2024-04-10 11:45:00+02:00;1712742300.0;2024-04-10 12:00:00+02:00;1712743200.0;242017500.0;1322615250.0;;328326750.0;580040000.0;79672250.0;;;190000.0;328000.0;47432000.0;15336000.0;352000.0;;;7350000.0;393750.0;897146250.0;42262500.0;2384000.0;22123500.0;16041.25;3587969750.0;223.671
12:00 - 12:15;4193.0;4462.0;;3123.0;2552.0;371.0;;;20.0;92.0;5929.0;1919.0;57.0;;;146.0;63.0;25914.0;485.0;2866.0;12713.0;12:00;12:15;2024-04-10 12:00:00+02:00;1712743200.0;2024-04-10 12:15:00+02:00;1712744100.0;241097500.0;1268323500.0;;297465750.0;544214000.0;79672250.0;;;190000.0;736000.0;47432000.0;15352000.0;456000.0;;;7300000.0;393750.0;926425500.0;42437500.0;2866000.0;22247750.0;16226.25;3496609500.0;215.491
12:15 - 12:30;4182.0;4384.0;;2989.0;2562.0;371.0;;;20.0;32.0;6410.0;1922.0;39.0;;;145.0;63.0;26419.0;479.0;2828.0;12232.0;12:15;12:30;2024-04-10 12:15:00+02:00;1712744100.0;2024-04-10 12:30:00+02:00;1712745000.0;240465000.0;1246152000.0;;284702250.0;546346500.0;79672250.0;;;190000.0;256000.0;51280000.0;15376000.0;312000.0;;;7250000.0;393750.0;944479250.0;41912500.0;2828000.0;21406000.0;16269.25;3483021500.0;214.086
12:30 - 12:45;4180.0;4365.0;;3019.0;2556.0;371.0;;;20.0;40.0;6481.0;1924.0;42.0;;;145.0;63.0;26846.0;487.0;2817.0;11923.0;12:30;12:45;2024-04-10 12:30:00+02:00;1712745000.0;2024-04-10 12:45:00+02:00;1712745900.0;240350000.0;1240751250.0;;287559750.0;545067000.0;79672250.0;;;190000.0;320000.0;51848000.0;15392000.0;336000.0;;;7250000.0;393750.0;959744500.0;42612500.0;2817000.0;20865250.0;16319.75;3495169250.0;214.168
12:45 - 13:00;4177.0;4356.0;;3033.0;2536.0;371.0;;;20.0;19.0;6831.0;1933.0;38.0;;;145.0;59.0;27073.0;483.0;2949.0;11693.0;12:45;13:00;2024-04-10 12:45:00+02:00;1712745900.0;2024-04-10 13:00:00+02:00;1712746800.0;240177500.0;1238193000.0;;288893250.0;540802000.0;79672250.0;;;190000.0;152000.0;54648000.0;15464000.0;304000.0;;;7250000.0;368750.0;967859750.0;42262500.0;2949000.0;20462750.0;16429.0;3499648750.0;213.017
13:00 - 13:15;4163.0;4392.0;;2855.0;2439.0;371.0;;;20.0;39.0;6528.0;1937.0;59.0;;;145.0;59.0;27013.0;480.0;2955.0;11708.0;13:00;13:15;2024-04-10 13:00:00+02:00;1712746800.0;2024-04-10 13:15:00+02:00;1712747700.0;239372500.0;1248426000.0;;271938750.0;520116750.0;79672250.0;;;190000.0;312000.0;52224000.0;15496000.0;472000.0;;;7250000.0;368750.0;965714750.0;42000000.0;2955000.0;20489000.0;16290.75;3466997750.0;212.82
13:15 - 13:30;4158.0;4395.0;;2840.0;2348.0;371.0;;;20.0;22.0;6873.0;1936.0;43.0;;;145.0;59.0;26802.0;472.0;3113.0;11638.0;13:15;13:30;2024-04-10 13:15:00+02:00;1712747700.0;2024-04-10 13:30:00+02:00;1712748600.0;239085000.0;1249278750.0;;270510000.0;500711000.0;79672250.0;;;190000.0;176000.0;54984000.0;15488000.0;344000.0;;;7250000.0;368750.0;958171500.0;41300000.0;3113000.0;20366500.0;16308.75;3441008750.0;210.992
13:30 - 13:45;4166.0;4385.0;;2859.0;2310.0;371.0;;;20.0;22.0;6708.0;1938.0;45.0;;;145.0;59.0;26761.0;472.0;3210.0;10887.0;13:30;13:45;2024-04-10 13:30:00+02:00;1712748600.0;2024-04-10 13:45:00+02:00;1712749500.0;239545000.0;1246436250.0;;272319750.0;492607500.0;79672250.0;;;190000.0;176000.0;53664000.0;15504000.0;360000.0;;;7250000.0;368750.0;956705750.0;41300000.0;3210000.0;19052250.0;16089.5;3428361500.0;213.081
